ZN5IG00,林森北路 ?長春路-民生東路,121.525459,25.05490998,121.525522,25.05804304
ZSVI940,通河街　中山北(往南),121.525485,25.08418796,121.524396,25.07977701
ZU5IF00,中山北路 ?基河路-小北街,121.525485,25.08418796,121.527185,25.08766702
ZN5HV60,民生西路 ?雙連站-中山北路,121.525522,25.05804304,121.522845,25.05788998
ZN5IU20,民生東路 ?林森北路-新生北路,121.525522,25.05804304,121.527594,25.05802703
ZNKIG00,林森北路 ?民生東路-民權東路,121.525522,25.05804304,121.525571,25.06029104
ZYBIB00,中山北路 ?德行東路-忠誠路,121.525543,25.10247004,121.524846,25.10402497
ZNKIG40,林森北路 ?民權東路-民生東路,121.525607,25.06168096,121.525571,25.06029104
ZTTIF40,中山北路 ?小北街-基河路,121.52565,25.08574001,121.525485,25.08418796
ZPYIH00,林森北路 ?民權東路-民族東路,121.52569,25.06488599,121.525708,25.06664604
ZJGIK00,杭州南路 ?仁愛路-忠孝東路,121.525743,25.04014897,121.526155,25.04155499
ZPYIH40,林森北路 ?民族東路-民權東路,121.525754,25.06835199,121.525708,25.06664604
ZQEIV20,民族東路 ?松江路-新生北路,121.525754,25.06835199,121.527846,25.068309
ZQFHV60,民族東路 ?新生北路-中山北路,121.525754,25.06835199,121.52287,25.06843504
ZG6J520,和平西路 ?新生南路-師大路,121.525914,25.02678597,121.528519,25.02656999
ZV9IP40,文林路 ? ?中正路-基河路,121.525956,25.09233896,121.527037,25.090213
ZKNIV20,市民大道 ?中山北路-金山北路,121.526052,25.04751398,121.527755,25.04706602
ZG8IK40,金山南路 ?愛國東路-和平東路,121.526309,25.02886997,121.525914,25.02678597
ZEVIV40,羅斯福路 ?和平東路-辛亥路,121.526321,25.02227996,121.528019,25.02081996
ZZYII40,中山北路 ?士東路-德行東路,121.526529,25.11275802,121.525253,25.10870897
ZHAIQ00,金山南路 ?和平東路-愛國東路,121.526583,25.03017004,121.526847,25.03166696
Z42B0D0,水源快往南 永福橋-基隆路,121.526604,25.01364004,121.533013,25.00773503
Z42I2E0,水源快往南 永福橋下匝道,121.526604,25.01364004,121.52792,25.01174001
ZI6I900,杭州南路 ?愛國東路-信義路,121.526759,25.03425897,121.524326,25.03544104
ZDYJC00,金山南路 ?愛國東路-信義路,121.526847,25.03166696,121.527273,25.03404896
ZJTJ820,忠孝東路 ?杭州北路-中山北路,121.526849,25.04394497,121.529007,25.04335102
ZCNKM20,福和橋(往東),121.527192,25.005828,121.536299,25.01095004
ZHAIQ40,金山南路 ?信義路-愛國東路,121.527273,25.03404896,121.526847,25.03166696
ZIPIZ00,金山南路 ?信義路-仁愛路,121.527273,25.03404896,121.528341,25.03825198
ZN2C0E0,新生高 ? ?常春路-長安東路,121.527276,25.05486797,121.529315,25.04812298
ZVYIV00,中山北路 ?小北街-中正路,121.527474,25.09023898,121.528014,25.09371303
ZN2B0E0,新生高 ? ?民族東路-常春路,121.527501,25.06840999,121.527276,25.05486797
ZMEJE20,長春路 ? ?松江路-新生北路,121.52756,25.05486696,121.530137,25.05484
ZN5IG60,民生東路 ?中山北路-林森北路,121.527594,25.05802703,121.525522,25.05804304
ZP6IG60,民權東路 ?中山北路-新生北路,121.527752,25.06262103,121.525631,25.06267396
ZKSIE60,市民大道 ?金山北路-中山北路,121.527755,25.04706602,121.526052,25.04751398
ZN0D0E0,新生高 ? ?民生東路-民權東路,121.527835,25.05802103,121.52792,25.06262097
ZQEJF20,民族東路 ?新生北路-松江路,121.527846,25.068309,121.530462,25.06826302
ZWLJQ20,中正路 ? ?文林路-雨農路,121.527914,25.09575399,121.532081,25.09651497
ZN0E0E0,新生高 ? ?民權東路-民族東路,121.52792,25.06262097,121.528063,25.06837802
ZV9IT40,中山北路 ?中正路-小北街,121.528014,25.09371303,121.527474,25.09023898
ZN0F0E0,新生高 ? ?民族東路-中山北路,121.528063,25.06837802,121.526515,25.07449397
ZDYJC40,金山南路 ?仁愛路-信義路,121.528341,25.03825198,121.527273,25.03404896
ZIPJA20,仁愛路 ? ?新生南路-金山南路,121.528341,25.03825198,121.529411,25.03821296
ZL6IA60,長安東路 ?中山北路-林森北路,121.528453,25.048237,121.524572,25.04912702
ZG8IK60,和平西路 ?重慶南路-羅斯福路,121.528519,25.02656999,121.525914,25.02678597
Z4NJD00,中山北路 ?士東路-天母東路,121.528577,25.11634397,121.530083,25.11824295
ZJBJ900,金山南路 ?仁愛路-忠孝東路,121.528753,25.039461,121.529195,25.04082204
ZYBIB60,忠誠路 ? ?忠義街-中山北路,121.528898,25.10550904,121.524846,25.10402497
ZZAJE00,忠誠路 ?忠義街-德行東路,121.528898,25.10550904,121.530318,25.10837497
ZSJJX20,北安路 ? ?中山北路-明水路,121.529016,25.07774799,121.533201,25.07803997
ZIXJ740,金山南路 ?忠孝東路-仁愛路,121.529195,25.04082204,121.528753,25.039461
ZJWJ720,濟南路 ? ?杭州南路-新生南路,121.529195,25.04082204,121.532799,25.04013196
ZN2D0E0,新生高 ? ?長安東路-八德路,121.529315,25.04812298,121.530055,25.04433803
ZIPIZ60,金山南路 ?信義路-仁愛路,121.529411,25.03821296,121.528341,25.03825198
ZLRJE00,吉林路 ? ?長安東路-南京東路,121.529603,25.04815202,121.530085,25.05204104
ZN0A0E0,新生高 ? 濟南-八德路,121.529612,25.04176001,121.530451,25.04451998
ZJLJW20,忠孝東路 ?新生北路-建國南路,121.529868,25.04312198,121.532868,25.042299
ZJQJI20,忠孝東路 ?建國南路-中山北路,121.529868,25.04312198,121.53073,25.04288399
